transaction_id,partner_batch_id,account_id,transaction_date,posted_date,transaction_type,amount,currency,status,merchant_name,related_transaction_id,source_system
TXN-00000224,BATCH-2026-08-17,ACCT-001363,2026-08-17,2026-08-17,refund,-7.70,CAD,completed,Pied Piper Software,TXN-00000632,POS-EAST
TXN-00000175,BATCH-2026-08-17,ACCT-000824,2026-08-17,2026-08-17,purchase,15.28,USD,pending,Pied Piper Software,,POS-WEST
TXN-00001157,BATCH-2026-08-17,ACCT-001316,2026-08-17,2026-08-17,purchase,0.00,USD,failed,Globex Corp,,ONLINE-CHECKOUT
TXN-00001153,BATCH-2026-08-17,ACCT-003997,2026-08-16,2026-08-16,purchase,21.34,USD,completed,Wonka Confections,,ACH-BATCH
TXN-00001368,BATCH-2026-08-17,ACCT-001897,2026-08-17,2026-08-17,purchase,2.65,USD,completed,Northwind Traders,,ONLINE-CHECKOUT
TXN-00000499,BATCH-2026-08-17,ACCT-003952,2026-08-16,2026-08-16,refund,-15.32,USD,completed,Wayne Hardware,TXN-00000283,POS-EAST
TXN-00000014,BATCH-2026-08-17,ACCT-002172,2026-08-17,2026-08-17,refund,0.00,USD,failed,Wonka Confections,TXN-00000677,ACH-BATCH
TXN-00001712,BATCH-2026-08-17,ACCT-002848,2026-08-16,2026-08-18,purchase,54.31,USD,completed,Wayne Hardware,,POS-EAST
TXN-00000997,BATCH-2026-08-17,ACCT-004202,2026-08-17,2026-08-18,adjustment,14.27,USD,completed,Pied Piper Software,,POS-EAST
TXN-00000347,BATCH-2026-08-17,ACCT-002381,2026-08-16,2026-08-17,purchase,7.18,USD,completed,Pied Piper Software,,ONLINE-CHECKOUT
TXN-00000983,BATCH-2026-08-17,ACCT-002597,2026-08-17,2026-08-18,purchase,40.95,CAD,completed,Initech Services,,POS-WEST
TXN-00000231,BATCH-2026-08-17,ACCT-002851,2026-08-16,2026-08-16,purchase,37.19,CAD,completed,Umbrella Logistics,,ACH-BATCH
TXN-00000532,BATCH-2026-08-17,ACCT-003588,2026-08-17,2026-08-18,purchase,19.35,USD,completed,Hooli Cloud,,POS-WEST
TXN-00001914,BATCH-2026-08-17,ACCT-004904,2026-08-16,2026-08-17,purchase,60.74,USD,completed,Stark Utilities,,POS-WEST
TXN-00000629,BATCH-2026-08-17,ACCT-002779,2026-08-16,2026-08-17,purchase,8.98,USD,completed,Stark Utilities,,POS-WEST
TXN-00000700,BATCH-2026-08-17,ACCT-000598,2026-08-17,2026-08-18,purchase,25.53,USD,completed,Acme Wholesale,,ACH-BATCH
TXN-00000853,BATCH-2026-08-17,ACCT-001026,2026-08-16,2026-08-18,transfer,16.64,USD,completed,Hooli Cloud,,POS-WEST
TXN-00001439,BATCH-2026-08-17,ACCT-001158,2026-08-16,2026-08-16,purchase,45.16,USD,completed,Wayne Hardware,,ACH-BATCH
TXN-00001198,BATCH-2026-08-17,ACCT-003169,2026-08-16,2026-08-18,purchase,33.50,USD,completed,Stark Utilities,,POS-WEST
TXN-00000808,BATCH-2026-08-17,ACCT-001844,2026-08-17,2026-08-18,refund,-84.57,USD,completed,Fabrikam Supply,TXN-00001916,POS-EAST
TXN-00001463,BATCH-2026-08-17,ACCT-001305,2026-08-17,2026-08-17,refund,-33.01,USD,completed,Contoso Retail,TXN-00000339,ACH-BATCH
TXN-00001004,BATCH-2026-08-17,ACCT-002195,2026-08-16,2026-08-17,refund,-33.04,USD,completed,Wonka Confections,TXN-00001380,POS-WEST
TXN-00000249,BATCH-2026-08-17,ACCT-004615,2026-08-17,2026-08-18,purchase,-32.90,USD,completed,Northwind Traders,,POS-WEST
TXN-00001694,BATCH-2026-08-17,ACCT-002116,2026-08-16,2026-08-18,refund,0.00,USD,failed,Wayne Hardware,TXN-00001313,ACH-BATCH
TXN-00001663,BATCH-2026-08-17,ACCT-004649,2026-08-16,2026-08-16,purchase,19.92,USD,completed,Contoso Retail,,POS-WEST
TXN-00001434,BATCH-2026-08-17,ACCT-004543,2026-08-16,2026-08-17,purchase,9.62,USD,reversed,Northwind Traders,,ACH-BATCH
TXN-00000312,BATCH-2026-08-17,ACCT-002448,2026-08-16,2026-08-17,purchase,52.22,USD,completed,Globex Corp,,POS-WEST
TXN-00001739,BATCH-2026-08-17,ACCT-002134,2026-08-16,2026-08-17,refund,0.00,USD,failed,Wayne Hardware,TXN-00001550,POS-EAST
TXN-00001855,BATCH-2026-08-17,ACCT-004787,2026-08-17,2026-08-17,purchase,11.28,USD,completed,Wonka Confections,,ONLINE-CHECKOUT
TXN-00001386,BATCH-2026-08-17,ACCT-002228,2026-08-16,2026-08-17,purchase,16.75,USD,completed,Acme Wholesale,,POS-WEST
TXN-00000727,BATCH-2026-08-17,ACCT-004940,2026-08-16,2026-08-16,purchase,69.65,USD,completed,Acme Wholesale,,ACH-BATCH
TXN-00001632,BATCH-2026-08-17,ACCT-004819,2026-08-17,2026-08-19,purchase,7.62,USD,completed,Initech Services,,ACH-BATCH
TXN-00001677,BATCH-2026-08-17,ACCT-004822,2026-08-16,2026-08-17,purchase,15.57,USD,completed,Contoso Retail,,ONLINE-CHECKOUT
TXN-00000237,BATCH-2026-08-17,ACCT-003616,2026-08-16,2026-08-16,purchase,128.00,USD,completed,Wonka Confections,,POS-WEST
TXN-00000622,BATCH-2026-08-17,ACCT-003092,2026-08-16,2026-08-17,transfer,11.08,USD,completed,Acme Wholesale,,POS-WEST
TXN-00000567,BATCH-2026-08-17,ACCT-000329,2026-08-17,2026-08-18,adjustment,18.53,EUR,completed,Fabrikam Supply,,POS-EAST
TXN-00001332,BATCH-2026-08-17,ACCT-002111,2026-08-16,2026-08-16,purchase,50.09,USD,pending,Contoso Retail,,POS-WEST
TXN-00000851,BATCH-2026-08-17,ACCT-000109,2026-08-16,2026-08-16,refund,-45.51,USD,completed,Initech Services,TXN-00000414,POS-EAST
TXN-00001139,BATCH-2026-08-17,ACCT-003993,2026-08-16,2026-08-16,refund,55.36,USD,failed,Wonka Confections,TXN-00000308,ACH-BATCH
TXN-00000604,BATCH-2026-08-17,ACCT-004849,2026-08-16,2026-08-17,purchase,54.43,EUR,completed,Umbrella Logistics,,ONLINE-CHECKOUT
TXN-00000871,BATCH-2026-08-17,ACCT-001754,2026-08-16,2026-08-17,purchase,21.56,USD,completed,Pied Piper Software,,ONLINE-CHECKOUT
TXN-00001570,BATCH-2026-08-17,ACCT-003483,2026-08-16,2026-08-17,purchase,25.16,USD,completed,Fabrikam Supply,,POS-WEST
TXN-00001045,BATCH-2026-08-17,ACCT-004127,2026-08-16,2026-08-16,purchase,5.45,EUR,completed,Wonka Confections,,ONLINE-CHECKOUT
TXN-00001054,BATCH-2026-08-17,ACCT-001989,2026-08-17,2026-08-19,purchase,114.66,USD,completed,Contoso Retail,,ACH-BATCH
TXN-00001825,BATCH-2026-08-17,ACCT-001524,2026-08-17,2026-08-18,purchase,11.19,USD,completed,Umbrella Logistics,,ONLINE-CHECKOUT
TXN-00000466,BATCH-2026-08-17,ACCT-004026,2026-08-16,2026-08-17,purchase,6.58,USD,completed,Stark Utilities,,POS-WEST
TXN-00000049,BATCH-2026-08-17,ACCT-000671,2026-08-16,2026-08-16,purchase,81.81,USD,completed,Stark Utilities,,POS-EAST
TXN-00000847,BATCH-2026-08-17,ACCT-000903,2026-08-17,2026-08-18,purchase,205.71,USD,completed,Northwind Traders,,ONLINE-CHECKOUT
TXN-00001311,BATCH-2026-08-17,ACCT-002091,2026-08-17,2026-08-17,transfer,0.00,USD,failed,Stark Utilities,,POS-WEST
TXN-00001197,BATCH-2026-08-17,ACCT-001840,2026-08-17,2026-08-17,purchase,16.43,USD,completed,Pied Piper Software,,POS-EAST
TXN-00001755,BATCH-2026-08-17,ACCT-002124,2026-08-17,2026-08-17,purchase,18.44,USD,completed,Acme Wholesale,,POS-EAST
TXN-00000412,BATCH-2026-08-17,ACCT-002976,2026-08-16,2026-08-16,purchase,13.20,USD,completed,Hooli Cloud,,ACH-BATCH
TXN-00001163,BATCH-2026-08-17,ACCT-001794,2026-08-17,2026-08-18,fee,12.29,USD,completed,Globex Corp,,POS-WEST
TXN-00001474,BATCH-2026-08-17,ACCT-002807,2026-08-17,2026-08-17,purchase,51.88,USD,completed,Umbrella Logistics,,ONLINE-CHECKOUT
TXN-00001520,BATCH-2026-08-17,ACCT-000140,2026-08-16,2026-08-16,refund,-44.55,USD,completed,Contoso Retail,TXN-00000634,POS-WEST
TXN-00001408,BATCH-2026-08-17,ACCT-004909,2026-08-16,2026-08-16,purchase,22.12,USD,completed,Northwind Traders,,POS-EAST
TXN-00000138,BATCH-2026-08-17,ACCT-000364,2026-08-17,2026-08-18,purchase,0.00,USD,completed,Umbrella Logistics,,ONLINE-CHECKOUT
TXN-00001184,BATCH-2026-08-17,ACCT-003554,2026-08-16,2026-08-16,refund,-14.95,USD,completed,Hooli Cloud,TXN-00001782,POS-WEST
TXN-00001483,BATCH-2026-08-17,ACCT-000376,2026-08-17,2026-08-17,refund,-11.39,USD,completed,Northwind Traders,TXN-00001321,ONLINE-CHECKOUT
TXN-00001133,BATCH-2026-08-17,ACCT-000790,2026-08-19,2026-08-16,transfer,-35.89,USD,completed,Stark Utilities,,ACH-BATCH
TXN-00000397,BATCH-2026-08-17,ACCT-003759,2026-08-16,2026-08-17,adjustment,-136.82,EUR,completed,Pied Piper Software,,ACH-BATCH
TXN-00001029,BATCH-2026-08-17,ACCT-001973,2026-08-16,2026-08-16,transfer,-23.04,USD,completed,Wonka Confections,,ACH-BATCH
TXN-00000952,BATCH-2026-08-17,ACCT-000590,2026-08-17,2026-08-17,purchase,65.45,USD,completed,Umbrella Logistics,,POS-WEST
TXN-00000553,BATCH-2026-08-17,ACCT-004673,2026-08-17,2026-08-17,purchase,8.89,EUR,completed,Hooli Cloud,,POS-EAST
TXN-00000925,BATCH-2026-08-17,ACCT-003095,2026-08-16,2026-08-16,purchase,39.17,USD,completed,Pied Piper Software,,POS-EAST
TXN-00001625,BATCH-2026-08-17,ACCT-003640,2026-08-16,2026-08-16,purchase,15.45,CAD,completed,Initech Services,,POS-EAST
TXN-00001266,BATCH-2026-08-17,ACCT-001307,2026-08-17,2026-08-18,purchase,12.61,USD,completed,Acme Wholesale,,POS-WEST
TXN-00000103,BATCH-2026-08-17,ACCT-004142,2026-08-16,2026-08-16,purchase,30.36,USD,completed,Acme Wholesale,,ACH-BATCH
TXN-00001657,BATCH-2026-08-17,ACCT-000084,2026-08-17,2026-08-17,refund,-37.05,CAD,pending,Pied Piper Software,TXN-00001224,POS-WEST
TXN-00000561,BATCH-2026-08-17,ACCT-000176,2026-08-17,2026-08-17,purchase,15.33,USD,completed,Initech Services,,POS-WEST
TXN-00001726,BATCH-2026-08-17,ACCT-002445,2026-08-17,2026-08-19,fee,13.78,USD,completed,Globex Corp,,ONLINE-CHECKOUT
TXN-00000342,BATCH-2026-08-17,ACCT-002084,2026-08-17,2026-08-18,refund,-46.24,USD,completed,Acme Wholesale,TXN-00002000,POS-WEST
TXN-00001623,BATCH-2026-08-17,ACCT-000496,2026-08-17,2026-08-17,purchase,-74.82,CAD,completed,Wayne Hardware,,ONLINE-CHECKOUT
TXN-00001296,BATCH-2026-08-17,ACCT-002013,2026-08-16,2026-08-16,purchase,38.58,USD,completed,Wayne Hardware,,ACH-BATCH
TXN-00000618,BATCH-2026-08-17,ACCT-000657,2026-08-16,2026-08-17,transfer,49.09,USD,completed,Stark Utilities,,ACH-BATCH
TXN-00000684,BATCH-2026-08-17,ACCT-004545,2026-08-16,2026-08-16,adjustment,30.02,USD,completed,Pied Piper Software,,POS-WEST
TXN-00000647,BATCH-2026-08-17,ACCT-003236,2026-08-16,2026-08-16,purchase,86.62,USD,completed,Initech Services,,POS-EAST
TXN-00001476,BATCH-2026-08-17,ACCT-001594,2026-08-16,2026-08-17,purchase,47.26,USD,completed,Wonka Confections,,POS-EAST
TXN-00001565,BATCH-2026-08-17,ACCT-001480,2026-08-17,2026-08-17,adjustment,-12.54,USD,completed,Northwind Traders,,ACH-BATCH
TXN-00001525,BATCH-2026-08-17,ACCT-003699,2026-08-16,2026-08-18,purchase,18.36,USD,completed,Umbrella Logistics,,ACH-BATCH
TXN-00001358,BATCH-2026-08-17,ACCT-000683,2026-08-16,2026-08-16,purchase,22.76,USD,completed,Umbrella Logistics,,POS-EAST
TXN-00000956,BATCH-2026-08-17,ACCT-002155,2026-08-16,2026-08-16,purchase,7.88,CAD,failed,Pied Piper Software,,POS-EAST
TXN-00001928,BATCH-2026-08-17,ACCT-004971,2026-08-16,2026-08-17,purchase,38.78,USD,completed,Contoso Retail,,ACH-BATCH
TXN-00000244,BATCH-2026-08-17,ACCT-001018,2026-08-17,2026-08-17,refund,-55.21,USD,completed,Fabrikam Supply,TXN-00000180,ACH-BATCH
TXN-00001835,BATCH-2026-08-17,ACCT-000288,2026-08-17,2026-08-18,refund,0.00,EUR,failed,Globex Corp,TXN-00000937,ONLINE-CHECKOUT
TXN-00001295,BATCH-2026-08-17,ACCT-000961,2026-08-16,2026-08-16,purchase,21.76,USD,completed,Hooli Cloud,,ONLINE-CHECKOUT
TXN-00001857,BATCH-2026-08-17,ACCT-004209,2026-08-16,2026-08-17,purchase,10.48,USD,completed,Pied Piper Software,,ACH-BATCH
TXN-00000491,BATCH-2026-08-17,ACCT-002348,2026-08-16,2026-08-17,purchase,14.01,USD,completed,Initech Services,,ONLINE-CHECKOUT
TXN-00001379,BATCH-2026-08-17,ACCT-002894,2026-08-16,2026-08-16,transfer,6.94,USD,completed,Globex Corp,,POS-WEST
TXN-00000985,BATCH-2026-08-17,ACCT-004665,2026-08-16,2026-08-17,purchase,21.42,CAD,completed,Fabrikam Supply,,POS-WEST
TXN-00000160,BATCH-2026-08-17,ACCT-004086,2026-08-17,2026-08-18,refund,-24.40,USD,pending,Initech Services,TXN-00001487,ACH-BATCH
TXN-00001491,BATCH-2026-08-17,ACCT-000277,2026-08-17,2026-08-18,purchase,7.72,CAD,completed,Wonka Confections,,POS-WEST
TXN-00001284,BATCH-2026-08-17,ACCT-003201,2026-08-17,2026-08-17,purchase,12.72,EUR,completed,Northwind Traders,,ONLINE-CHECKOUT
TXN-00001601,BATCH-2026-08-17,ACCT-003662,2026-08-16,2026-08-16,purchase,13.57,USD,completed,Wonka Confections,,ONLINE-CHECKOUT
TXN-00000421,BATCH-2026-08-17,ACCT-000159,2026-08-16,2026-08-16,purchase,30.98,USD,completed,Fabrikam Supply,,POS-EAST
TXN-00000454,BATCH-2026-08-17,ACCT-001670,2026-08-16,2026-08-16,purchase,9.28,USD,completed,Wonka Confections,,ONLINE-CHECKOUT
TXN-00000525,BATCH-2026-08-17,ACCT-002109,2026-08-16,2026-08-17,purchase,75.61,USD,pending,Fabrikam Supply,,POS-EAST
TXN-00001436,BATCH-2026-08-17,ACCT-004703,2026-08-17,2026-08-17,purchase,9.53,USD,completed,Fabrikam Supply,,POS-EAST
TXN-00001247,BATCH-2026-08-17,ACCT-003244,2026-08-16,2026-08-16,purchase,7.70,USD,completed,Hooli Cloud,,POS-WEST
TXN-00000518,BATCH-2026-08-17,ACCT-004363,2026-08-16,2026-08-16,refund,-12.08,USD,completed,Globex Corp,TXN-00001474,ACH-BATCH
TXN-00001167,BATCH-2026-08-17,ACCT-004539,2026-08-16,2026-08-16,purchase,12.87,EUR,pending,Globex Corp,,ACH-BATCH
TXN-00000564,BATCH-2026-08-17,ACCT-001258,2026-08-17,2026-08-18,purchase,135.07,USD,completed,Fabrikam Supply,,POS-WEST
TXN-00000415,BATCH-2026-08-17,ACCT-002232,2026-08-16,2026-08-17,purchase,16.57,CAD,completed,Wonka Confections,,ACH-BATCH
TXN-00001818,BATCH-2026-08-17,ACCT-001702,2026-08-16,2026-08-16,transfer,28.84,USD,completed,Globex Corp,,ONLINE-CHECKOUT
TXN-00000400,BATCH-2026-08-17,ACCT-002175,2026-08-17,2026-08-17,purchase,4.25,CAD,completed,Globex Corp,,POS-WEST
TXN-00000810,BATCH-2026-08-17,ACCT-004660,2026-08-16,2026-08-16,transfer,-16.36,CAD,completed,Wayne Hardware,,POS-WEST
TXN-00001336,BATCH-2026-08-17,ACCT-000679,2027-08-17,2026-08-17,purchase,35.59,USD,completed,Contoso Retail,,POS-EAST
TXN-00001324,BATCH-2026-08-17,ACCT-002209,2026-08-17,2026-08-19,purchase,3.70,USD,completed,Northwind Traders,,POS-EAST
TXN-00001105,BATCH-2026-08-17,ACCT-004877,2026-08-17,2026-08-17,refund,-25.75,CAD,completed,Wayne Hardware,TXN-00000576,ONLINE-CHECKOUT
TXN-00000379,BATCH-2026-08-17,ACCT-000929,2026-08-17,2026-08-18,purchase,20.15,USD,completed,Stark Utilities,,ACH-BATCH
TXN-00000310,BATCH-2026-08-17,ACCT-002065,2026-08-16,2026-08-16,purchase,18.30,USD,pending,Globex Corp,,ACH-BATCH
TXN-00001245,BATCH-2026-08-17,ACCT-002318,2026-08-16,2026-08-16,purchase,50.86,USD,completed,Umbrella Logistics,,POS-EAST
TXN-00001940,BATCH-2026-08-17,ACCT-000847,2026-08-17,2026-08-17,fee,30.28,USD,completed,Acme Wholesale,,POS-WEST
TXN-00001985,BATCH-2026-08-17,ACCT-000133,2026-08-16,2026-08-16,purchase,65.48,USD,completed,Wonka Confections,,ACH-BATCH
TXN-00001753,BATCH-2026-08-17,ACCT-003363,2026-08-17,2026-08-17,refund,-17.18,USD,completed,Globex Corp,TXN-00000118,POS-EAST
TXN-00000506,BATCH-2026-08-17,ACCT-002952,2026-08-17,2026-08-17,purchase,0.00,USD,completed,Wayne Hardware,,POS-WEST
TXN-00001954,BATCH-2026-08-17,ACCT-002084,2026-08-17,2026-08-17,purchase,31.17,USD,completed,Pied Piper Software,,ONLINE-CHECKOUT
TXN-00001979,BATCH-2026-08-17,ACCT-003074,2026-08-16,2026-08-16,purchase,21.98,EUR,completed,Contoso Retail,,ACH-BATCH
TXN-00000598,BATCH-2026-08-17,ACCT-002890,2026-08-16,2026-08-16,purchase,30.75,USD,completed,Initech Services,,ONLINE-CHECKOUT
TXN-00000362,BATCH-2026-08-17,ACCT-000595,2026-08-17,2026-08-18,purchase,38.16,USD,completed,Umbrella Logistics,,POS-EAST
TXN-00000068,BATCH-2026-08-17,ACCT-004663,2026-08-16,2026-08-17,purchase,7.51,USD,completed,Initech Services,,ACH-BATCH
TXN-00000933,BATCH-2026-08-17,ACCT-001635,2026-08-16,2026-08-17,purchase,12.66,USD,completed,Initech Services,,ONLINE-CHECKOUT
TXN-00001678,BATCH-2026-08-17,ACCT-001290,2026-08-17,2026-08-19,purchase,29.12,USD,completed,Wayne Hardware,,POS-EAST
TXN-00000216,BATCH-2026-08-17,ACCT-001138,2026-08-17,2026-08-17,purchase,10.76,USD,completed,Initech Services,,ONLINE-CHECKOUT
TXN-00001486,BATCH-2026-08-17,ACCT-003508,2026-08-16,2026-08-16,purchase,67.87,USD,completed,Wayne Hardware,,POS-EAST
TXN-00000464,BATCH-2026-08-17,ACCT-002243,2026-08-16,2026-08-17,transfer,19.58,USD,completed,Fabrikam Supply,,POS-WEST
TXN-00001273,BATCH-2026-08-17,ACCT-004831,2026-08-16,2026-08-16,purchase,18.59,USD,completed,Stark Utilities,,POS-EAST
TXN-00001909,BATCH-2026-08-17,ACCT-003483,2026-08-17,2026-08-17,purchase,17.40,USD,completed,Acme Wholesale,,POS-EAST
TXN-00000845,BATCH-2026-08-17,ACCT-003943,2026-08-17,2026-08-17,purchase,0.00,USD,failed,Hooli Cloud,,ACH-BATCH
TXN-00001262,BATCH-2026-08-17,ACCT-004579,2026-08-17,2026-08-19,adjustment,-4.90,USD,completed,Hooli Cloud,,ACH-BATCH
TXN-00001779,BATCH-2026-08-17,ACCT-003588,2026-08-16,2026-08-16,purchase,72.56,USD,completed,Acme Wholesale,,ACH-BATCH
TXN-00000080,BATCH-2026-08-17,ACCT-004835,2026-08-17,2026-08-17,purchase,5.83,USD,completed,Umbrella Logistics,,POS-EAST
TXN-00001288,BATCH-2026-08-17,ACCT-001044,2026-08-16,2026-08-16,refund,-84.35,USD,completed,Stark Utilities,TXN-00001157,ACH-BATCH
TXN-00000942,BATCH-2026-08-17,ACCT-001010,2026-08-16,2026-08-17,purchase,179.45,USD,completed,Wayne Hardware,,POS-WEST
TXN-00001242,BATCH-2026-08-17,ACCT-001210,2026-08-16,2026-08-16,purchase,13.46,USD,completed,Stark Utilities,,ACH-BATCH
TXN-00000939,BATCH-2026-08-17,ACCT-004058,2026-08-17,2026-08-18,refund,-25.98,USD,completed,Fabrikam Supply,TXN-00000681,POS-WEST
TXN-00001394,BATCH-2026-08-17,ACCT-001470,2026-08-17,2026-08-17,fee,3.26,USD,completed,Globex Corp,,POS-WEST
TXN-00001802,BATCH-2026-08-17,ACCT-004001,2026-08-16,2026-08-16,purchase,12.34,USD,completed,Wonka Confections,,POS-EAST
TXN-00000905,BATCH-2026-08-17,ACCT-003724,2026-08-16,2026-08-16,purchase,9.05,USD,completed,Stark Utilities,,POS-EAST
TXN-00001390,BATCH-2026-08-17,ACCT-002298,2026-08-17,2026-08-17,purchase,73.17,USD,completed,Pied Piper Software,,ACH-BATCH
TXN-00000824,BATCH-2026-08-17,ACCT-000715,2026-08-16,2026-08-16,purchase,10.67,USD,completed,Contoso Retail,,POS-WEST
TXN-00000073,BATCH-2026-08-17,ACCT-001537,2026-08-17,2026-08-18,purchase,27.44,USD,completed,Wonka Confections,,ONLINE-CHECKOUT
TXN-00001751,BATCH-2026-08-17,ACCT-004080,2026-08-16,2026-08-16,purchase,12.76,CAD,completed,Stark Utilities,,ONLINE-CHECKOUT
TXN-00000721,BATCH-2026-08-17,ACCT-002176,2026-08-16,2026-08-16,purchase,6.59,USD,completed,Pied Piper Software,,POS-EAST
TXN-00001218,BATCH-2026-08-17,ACCT-000533,2026-08-17,2026-08-17,refund,-15.15,CAD,pending,Fabrikam Supply,TXN-00001602,POS-WEST
TXN-00001192,BATCH-2026-08-17,ACCT-003572,2026-08-17,2026-08-17,purchase,33.80,USD,completed,Acme Wholesale,,ONLINE-CHECKOUT
TXN-00001062,BATCH-2026-08-17,ACCT-003728,2026-08-16,2026-08-16,purchase,144.51,CAD,completed,Wayne Hardware,,POS-EAST
TXN-00001951,BATCH-2026-08-17,ACCT-004367,2026-08-16,2026-08-17,refund,-37.43,USD,completed,Initech Services,TXN-00000860,ONLINE-CHECKOUT
TXN-00000989,BATCH-2026-08-17,ACCT-000371,2026-08-16,2026-08-16,purchase,35.46,USD,completed,Contoso Retail,,ONLINE-CHECKOUT
TXN-00001975,BATCH-2026-08-17,ACCT-001121,2026-08-17,2026-08-17,purchase,18.92,USD,completed,Wayne Hardware,,POS-EAST
TXN-00000688,BATCH-2026-08-17,ACCT-002608,2026-08-17,2026-08-18,purchase,9.96,USD,completed,Pied Piper Software,,ONLINE-CHECKOUT
TXN-00000057,BATCH-2026-08-17,ACCT-004554,2026-08-16,2026-08-16,purchase,84.63,USD,completed,Northwind Traders,,POS-WEST
TXN-00001424,BATCH-2026-08-17,ACCT-000069,2026-08-16,2026-08-18,refund,-50.16,USD,completed,Northwind Traders,TXN-00000625,POS-WEST
TXN-00001936,BATCH-2026-08-17,ACCT-000713,2026-08-17,2026-08-17,purchase,23.98,USD,completed,Fabrikam Supply,,POS-EAST
TXN-00001258,BATCH-2026-08-17,ACCT-000184,2026-08-16,2026-08-17,purchase,18.68,USD,completed,Initech Services,,POS-EAST
TXN-00001176,BATCH-2026-08-17,ACCT-001268,2026-08-16,2026-08-16,transfer,0.00,USD,failed,Acme Wholesale,,ONLINE-CHECKOUT
TXN-00001492,BATCH-2026-08-17,ACCT-003139,2026-08-17,2026-08-17,purchase,12.26,USD,completed,Wayne Hardware,,ACH-BATCH
TXN-00000819,BATCH-2026-08-17,ACCT-004116,2026-08-16,2026-08-16,refund,-131.28,USD,reversed,Acme Wholesale,TXN-99373419,POS-WEST
TXN-00001918,BATCH-2026-08-17,ACCT-002657,2026-08-16,2026-08-16,fee,9.54,USD,completed,Hooli Cloud,,ACH-BATCH
TXN-00001690,BATCH-2026-08-17,ACCT-004981,2026-08-17,2026-08-18,purchase,9.01,USD,completed,Fabrikam Supply,,POS-EAST
TXN-00000439,BATCH-2026-08-17,ACCT-001478,2026-08-16,2026-08-17,refund,-21.64,USD,completed,Wonka Confections,TXN-00001227,ACH-BATCH
TXN-00001887,BATCH-2026-08-17,ACCT-003100,2026-08-17,2026-08-17,purchase,15.22,USD,completed,Wonka Confections,,POS-WEST
TXN-00001831,BATCH-2026-08-17,ACCT-000951,2026-08-17,2026-08-17,purchase,14.73,USD,completed,Wonka Confections,,POS-WEST
TXN-00000726,BATCH-2026-08-17,ACCT-002906,2026-08-17,2026-08-17,purchase,51.11,USD,completed,Umbrella Logistics,,POS-WEST
TXN-00000037,BATCH-2026-08-17,ACCT-001426,2026-08-17,2026-08-17,purchase,36.97,USD,completed,Acme Wholesale,,ONLINE-CHECKOUT
TXN-00001340,BATCH-2026-08-17,ACCT-004966,2026-08-17,2026-08-18,purchase,17.19,USD,completed,Initech Services,,POS-WEST
TXN-00000587,BATCH-2026-08-17,ACCT-001482,2026-08-16,2026-08-16,adjustment,-31.38,CAD,pending,Umbrella Logistics,,ACH-BATCH
TXN-00001915,BATCH-2026-08-17,ACCT-003790,2026-08-16,2026-08-16,purchase,50.75,USD,completed,Stark Utilities,,POS-WEST
TXN-00001478,BATCH-2026-08-17,ACCT-003032,2026-08-17,2026-08-18,purchase,0.00,USD,failed,Contoso Retail,,POS-WEST
TXN-00000234,BATCH-2026-08-17,ACCT-000079,2026-08-16,2026-08-17,purchase,96.64,USD,completed,Stark Utilities,,POS-WEST
TXN-00000176,BATCH-2026-08-17,ACCT-001634,2026-08-16,2026-08-17,purchase,75.26,CAD,completed,Initech Services,,ONLINE-CHECKOUT
TXN-00000156,BATCH-2026-08-17,ACCT-004470,2026-08-17,2026-08-18,adjustment,17.17,USD,completed,Initech Services,,ONLINE-CHECKOUT
TXN-00001760,BATCH-2026-08-17,ACCT-004297,2026-08-17,2026-08-18,refund,-88.03,USD,completed,Stark Utilities,TXN-00000430,POS-WEST
TXN-00000594,BATCH-2026-08-17,ACCT-000790,2026-08-17,2026-08-17,refund,-34.01,USD,completed,Contoso Retail,TXN-97525486,ACH-BATCH
TXN-00001026,BATCH-2026-08-17,ACCT-001660,2026-08-16,2026-08-16,purchase,31.92,USD,pending,Contoso Retail,,POS-WEST
TXN-00000640,BATCH-2026-08-17,ACCT-001527,2026-08-16,2026-08-16,purchase,20.30,USD,completed,Wayne Hardware,,ACH-BATCH
TXN-00001643,BATCH-2026-08-17,ACCT-001814,2026-08-16,2026-08-16,purchase,35.43,USD,completed,Initech Services,,ONLINE-CHECKOUT
TXN-00001470,BATCH-2026-08-17,ACCT-000639,2026-08-17,2026-08-17,purchase,31.38,USD,completed,Acme Wholesale,,POS-EAST
TXN-00001700,BATCH-2026-08-17,ACCT-004677,2026-08-17,2026-08-17,purchase,14.18,USD,completed,Hooli Cloud,,ACH-BATCH
TXN-00001768,BATCH-2026-08-17,ACCT-003747,2026-08-17,2026-08-17,adjustment,14.58,USD,completed,Wayne Hardware,,POS-WEST
TXN-00001199,BATCH-2026-08-17,ACCT-002951,2026-08-16,2026-08-16,purchase,75.76,USD,completed,Globex Corp,,POS-WEST
TXN-00000148,BATCH-2026-08-17,ACCT-000720,2026-08-16,2026-08-17,refund,-4.21,USD,completed,Pied Piper Software,TXN-00000426,ONLINE-CHECKOUT
TXN-00001043,BATCH-2026-08-17,ACCT-002417,2026-08-17,2026-08-18,purchase,15.83,USD,completed,Initech Services,,ACH-BATCH
